array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x0f	1.8GHz	100000	16384	11.292414
expt_seq	0x0f	1.8GHz	100000	16384	11.583401
expt_seq	0x0f	1.8GHz	100000	16384	11.520146
expt_seq	0x0f	1.8GHz	100000	16384	11.724396
expt_seq	0x0f	1.8GHz	100000	16384	11.290415
expt_seq	0x0f	1.8GHz	100000	32768	51.246472
expt_seq	0x0f	1.8GHz	100000	32768	51.625117
expt_seq	0x0f	1.8GHz	100000	32768	51.43548
expt_seq	0x0f	1.8GHz	100000	32768	51.078748
expt_seq	0x0f	1.8GHz	100000	32768	51.493019
expt_seq	0x0f	1.8GHz	100000	65536	100.466938
expt_seq	0x0f	1.8GHz	100000	65536	100.70679
expt_seq	0x0f	1.8GHz	100000	65536	100.904901
expt_seq	0x0f	1.8GHz	100000	65536	101.291863
expt_seq	0x0f	1.8GHz	100000	65536	100.42453
